id_original,nombre,categoria,id_color,color,id_talla,talla,precio_color,precio_base,precio_oferta,stock,imagenes_color
662,TOP MIRI BOBOS,Tops,2104,Blanco,2838,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2105,Rojo,2839,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2106,Verde,2840,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2107,Celeste,2841,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2379,Verde olivo,2842,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2380,Amarillo,2843,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,2381,Negro,2844,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg | https://euchelperu.com/images/productos/177412337653153863385375.jpg
662,TOP MIRI BOBOS,Tops,3102,Marrón,,,,49.0,,,https://euchelperu.com/images/productos/177412337653153863385375.jpg | https://euchelperu.com/images/productos/176584797486261882113850.jpg | https://euchelperu.com/images/productos/176591109141726185421156.jpg | https://euchelperu.com/images/productos/17659111765934284068746.jpg | https://euchelperu.com/images/productos/176591130906279754993894.jpg | https://euchelperu.com/images/productos/176771847164747701232665.jpg | https://euchelperu.com/images/productos/176771853213990220021490.jpg | https://euchelperu.com/images/productos/176771858043497709537051.jpg
665,Top Jane,Tops,2116,Marrón,2457,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/17659136356714656097316.jpg | https://euchelperu.com/images/productos/17659137608795298760469.jpg | https://euchelperu.com/images/productos/176591378993846127920054.jpg | https://euchelperu.com/images/productos/17659138078293498350158.jpg
665,Top Jane,Tops,2117,Blanco,2459,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/17659137608795298760469.jpg | https://euchelperu.com/images/productos/17659136356714656097316.jpg | https://euchelperu.com/images/productos/176591378993846127920054.jpg | https://euchelperu.com/images/productos/17659138078293498350158.jpg
665,Top Jane,Tops,2118,Negro,2458,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/176591378993846127920054.jpg | https://euchelperu.com/images/productos/17659136356714656097316.jpg | https://euchelperu.com/images/productos/17659137608795298760469.jpg | https://euchelperu.com/images/productos/17659138078293498350158.jpg
665,Top Jane,Tops,2119,Rojo,2460,Standar,49.0,49.0,,,https://euchelperu.com/images/productos/17659138078293498350158.jpg | https://euchelperu.com/images/productos/17659136356714656097316.jpg | https://euchelperu.com/images/productos/17659137608795298760469.jpg | https://euchelperu.com/images/productos/176591378993846127920054.jpg
666,Mini vestido plus corrugado,Vestidos,2122,Rojo,2461,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176591435207497641968067.jpg | https://euchelperu.com/images/productos/176591899478460358229203.jpg
666,Mini vestido plus corrugado,Vestidos,2128,Blanco,2467,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176591899478460358229203.jpg | https://euchelperu.com/images/productos/176591435207497641968067.jpg
667,Conjunto Emma,Vestidos,2123,Verde olivo,2462,Standar,85.0,85.0,,,https://euchelperu.com/images/productos/176591468608846883959917.jpg | https://euchelperu.com/images/productos/176592113733061913347786.jpg | https://euchelperu.com/images/productos/176592115271395977297313.jpg | https://euchelperu.com/images/productos/176592116766644435360495.jpg
667,Conjunto Emma,Vestidos,2131,Blanco,2470,Standar,85.0,85.0,,,https://euchelperu.com/images/productos/176592113733061913347786.jpg | https://euchelperu.com/images/productos/176591468608846883959917.jpg | https://euchelperu.com/images/productos/176592115271395977297313.jpg | https://euchelperu.com/images/productos/176592116766644435360495.jpg
667,Conjunto Emma,Vestidos,2132,Negro,2471,Standar,85.0,85.0,,,https://euchelperu.com/images/productos/176592115271395977297313.jpg | https://euchelperu.com/images/productos/176591468608846883959917.jpg | https://euchelperu.com/images/productos/176592113733061913347786.jpg | https://euchelperu.com/images/productos/176592116766644435360495.jpg
667,Conjunto Emma,Vestidos,2133,Beige,2472,Standar,85.0,85.0,,,https://euchelperu.com/images/productos/176592116766644435360495.jpg | https://euchelperu.com/images/productos/176591468608846883959917.jpg | https://euchelperu.com/images/productos/176592113733061913347786.jpg | https://euchelperu.com/images/productos/176592115271395977297313.jpg
669,Vestido Alejandra Encaje,Vestidos,2125,Rojo,2464,Standar,79.0,79.0,,,https://euchelperu.com/images/productos/17659158212170375741453.jpg | https://euchelperu.com/images/productos/17659182888840473287236.jpg
669,Vestido Alejandra Encaje,Vestidos,2126,Blanco,2465,Standar,79.0,79.0,,,https://euchelperu.com/images/productos/17659182888840473287236.jpg | https://euchelperu.com/images/productos/17659158212170375741453.jpg
670,SET LISA BRILLOS ARO,Set,2134,Vino,2473,Standar,79.0,79.0,,,https://euchelperu.com/images/productos/176600773595647666648266.jpg | https://euchelperu.com/images/productos/176601717459643341273832.png | https://euchelperu.com/images/productos/176601722598382254846744.png
670,SET LISA BRILLOS ARO,Set,2152,Blanco,2491,Standar,79.0,79.0,,,https://euchelperu.com/images/productos/176601717459643341273832.png | https://euchelperu.com/images/productos/176600773595647666648266.jpg | https://euchelperu.com/images/productos/176601722598382254846744.png
670,SET LISA BRILLOS ARO,Set,2153,Negro,2492,Standar,79.0,79.0,,,https://euchelperu.com/images/productos/176601722598382254846744.png | https://euchelperu.com/images/productos/176600773595647666648266.jpg | https://euchelperu.com/images/productos/176601717459643341273832.png
671,MINI VESTIDO TAMMY COPA,Vestidos,2135,Beige,2474,Standar,65.0,65.0,,,https://euchelperu.com/images/productos/17660080561264232047711.jpg
672,MINI VESTIDO LUA,Vestidos,2136,Azul,2475,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176600822066595128292924.jpg
677,MINI VESTIDO VENUS BROCHE,Vestidos,2141,Blanco,2480,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/176601699632402861349343.png | https://euchelperu.com/images/productos/17668552652462631014362.png
677,MINI VESTIDO VENUS BROCHE,Vestidos,2148,Negro,2487,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/176601699632402861349343.png | https://euchelperu.com/images/productos/17668552652462631014362.png
677,MINI VESTIDO VENUS BROCHE,Vestidos,2149,Rojo,2488,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/176601699632402861349343.png | https://euchelperu.com/images/productos/17668552652462631014362.png
677,MINI VESTIDO VENUS BROCHE,Vestidos,2150,Vino,2489,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601699632402861349343.png | https://euchelperu.com/images/productos/17668552652462631014362.png
677,MINI VESTIDO VENUS BROCHE,Vestidos,2151,Marrón,2490,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/176601699632402861349343.png | https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/17668552652462631014362.png
677,MINI VESTIDO VENUS BROCHE,Vestidos,2290,Chocolate,2689,Standar,59.0,59.0,,,https://euchelperu.com/images/productos/17668552652462631014362.png | https://euchelperu.com/images/productos/176601219012974350866048.jpg | https://euchelperu.com/images/productos/176601618991105384367780.png | https://euchelperu.com/images/productos/176601650829431820973244.png | https://euchelperu.com/images/productos/176601690112285377511759.png | https://euchelperu.com/images/productos/176601699632402861349343.png
678,Bikini Emily,BIKINIS,2160,Blanco,2499,XS,110.0,110.0,,,https://euchelperu.com/images/productos/176624636831216173585580.jpg | https://euchelperu.com/images/productos/17662464070773480073445.jpg | https://euchelperu.com/images/productos/176624641482591954378746.jpg
678,Bikini Emily,BIKINIS,2160,Blanco,2500,S,110.0,110.0,,,https://euchelperu.com/images/productos/176624636831216173585580.jpg | https://euchelperu.com/images/productos/17662464070773480073445.jpg | https://euchelperu.com/images/productos/176624641482591954378746.jpg
678,Bikini Emily,BIKINIS,2160,Blanco,2501,M,110.0,110.0,,,https://euchelperu.com/images/productos/176624636831216173585580.jpg | https://euchelperu.com/images/productos/17662464070773480073445.jpg | https://euchelperu.com/images/productos/176624641482591954378746.jpg
678,Bikini Emily,BIKINIS,2160,Blanco,2502,L,110.0,110.0,,,https://euchelperu.com/images/productos/176624636831216173585580.jpg | https://euchelperu.com/images/productos/17662464070773480073445.jpg | https://euchelperu.com/images/productos/176624641482591954378746.jpg
679,Bikini Janet,BIKINIS,2161,Amarillo,2503,XS,110.0,110.0,,,https://euchelperu.com/images/productos/17662472540610988647391.jpg | https://euchelperu.com/images/productos/176624726331537359685714.jpg
679,Bikini Janet,BIKINIS,2161,Amarillo,2504,S,110.0,110.0,,,https://euchelperu.com/images/productos/17662472540610988647391.jpg | https://euchelperu.com/images/productos/176624726331537359685714.jpg
679,Bikini Janet,BIKINIS,2161,Amarillo,2505,M,110.0,110.0,,,https://euchelperu.com/images/productos/17662472540610988647391.jpg | https://euchelperu.com/images/productos/176624726331537359685714.jpg
679,Bikini Janet,BIKINIS,2161,Amarillo,2506,L,110.0,110.0,,,https://euchelperu.com/images/productos/17662472540610988647391.jpg | https://euchelperu.com/images/productos/176624726331537359685714.jpg
680,Bikini 99,BIKINIS,2162,Azul,2507,XS,99.0,99.0,,,https://euchelperu.com/images/productos/176624754098155961717760.jpg | https://euchelperu.com/images/productos/176624756181888331552304.jpg
680,Bikini 99,BIKINIS,2162,Azul,2508,S,99.0,99.0,,,https://euchelperu.com/images/productos/176624754098155961717760.jpg | https://euchelperu.com/images/productos/176624756181888331552304.jpg
680,Bikini 99,BIKINIS,2162,Azul,2509,M,99.0,99.0,,,https://euchelperu.com/images/productos/176624754098155961717760.jpg | https://euchelperu.com/images/productos/176624756181888331552304.jpg
680,Bikini 99,BIKINIS,2162,Azul,2510,L,99.0,99.0,,,https://euchelperu.com/images/productos/176624754098155961717760.jpg | https://euchelperu.com/images/productos/176624756181888331552304.jpg
681,Bikini Chyna,BIKINIS,2163,Celeste,2511,XS,110.0,110.0,,,https://euchelperu.com/images/productos/176624811516361760555441.jpg
681,Bikini Chyna,BIKINIS,2163,Celeste,2512,S,110.0,110.0,,,https://euchelperu.com/images/productos/176624811516361760555441.jpg
